Domain,MBFC,MBFC factual,BF,FC,PF,WI,Site Rank,Yr online,Name,Media Bias/Fact Check page,Wikipedia article,HTTP,URL,lang,hflag,iffy,Lists
loonwatch.com,FN,L,,,,,3630876,,LoonWatch,https://mediabiasfactcheck.com/loonwatch/,,200,https://www.loonwatch.com/,en,,1,1
lucianne.com,FN,M,,,,,47344,1999,Lucianne.com,https://mediabiasfactcheck.com/lucianne-com/,https://en.wikipedia.org/wiki/Lucianne_Goldberg,200,https://www.lucianne.com/,en,1,,1
madworldnews.com,FN,L,,,fake-news,,154163,2013,Mad World News,https://mediabiasfactcheck.com/mad-world-news/,,200,https://madworldnews.com/,en,,1,2
magadailyreport.com,FN,M,,,,,708860,2019,MAGA Daily Report,https://mediabiasfactcheck.com/maga-daily-report/,,200,https://magadailyreport.com/,en,,,1
magapill.com,FN,M,,,,,559773,2017,MagaPill,https://mediabiasfactcheck.com/magapill/,,200,https://www.magapill.com/,en,,,1
mainerepublicemailalert.com,,,,1,,,937664,2018,Maine Republic Email Alert,,,200,https://mainerepublicemailalert.com/,en,,,1
mediafactwatch.com,CP,M,,,,,15306721,2015,Media Fact Watch,https://mediabiasfactcheck.com/media-fact-watch/,https://en.wikipedia.org/wiki/Natural_News,200,https://mediafactwatch.com/,en,,,1
mediaroots.org,CP,M,,,,,1148796,,Media Roots,https://mediabiasfactcheck.com/media-roots/,https://en.wikipedia.org/wiki/Abby_Martin,200,https://mediaroots.org/,en,,,1
medicalmedium.com,CP,L,,,,,87680,,Medical Medium,https://mediabiasfactcheck.com/medical-medium/,https://en.wikipedia.org/wiki/Anthony_William,200,https://www.medicalmedium.com/,en,,1,1
medicine.news,CP,L,,,,,5074305,,Medicine News,https://mediabiasfactcheck.com/medicine-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://medicine.news/,en,,1,1
medusamagazine.com,CP,M,,,,,3079017,2017,Medusa Magazine,https://mediabiasfactcheck.com/medusa-magazine/,,200,https://medusamagazine.com/,en,,,1
meforum.org,FN,L,,,,,218826,2000,Middle East Forum,https://mediabiasfactcheck.com/middle-east-forum/,https://en.wikipedia.org/wiki/Middle_East_Forum,200,https://www.meforum.org/,en,,1,1
memri.org,FN,M,,,,,185431,1997,Middle East Media Research Institute (Memri),https://mediabiasfactcheck.com/middle-east-media-research-institute-memri/,https://en.wikipedia.org/wiki/Middle_East_Media_Research_Institute,200,https://www.memri.org/,en,,,1
mentor2day.com,,,,,some-fake,,10973795,2016,Mentor 2Day,,,200,http://www.mentor2day.com/,en,,,1
mercola.com,CP,L,,,,,6133,1997,Mercola,https://mediabiasfactcheck.com/mercola/,https://en.wikipedia.org/wiki/Joseph_Mercola,200,https://www.mercola.com/,en,,1,1
merica1st.com,FN,L,,,,,946379,2017,National Conservative,https://mediabiasfactcheck.com/council-of-concerned-citizens/,,200,https://merica1st.com/,en,,1,1
metricmedianews.com,FN,M,,,,,1107293,2019,Metric Media,https://mediabiasfactcheck.com/metric-media/,https://en.wikipedia.org/wiki/Brian_Timpone,200,https://metricmedianews.com/,en,,,1
middleamericandemocrat.com,FN,M,,,,,6408215,2018,Middle American Democrat,https://mediabiasfactcheck.com/middle-american-democrat-bias-report/,,200,https://middleamericandemocrat.com/,en,,,1
mindbodygreen.com,CP,M,,,,,8876,,MindBodyGreen,https://mediabiasfactcheck.com/mindbodygreen/,,200,https://www.mindbodygreen.com/,en,,,1
mixi.media,FN,L,,,,,42288,,Mixi.Media,https://mediabiasfactcheck.com/mixi-media/,,200,https://mixi.media/,en,,1,1
mobilecourant.com,FN,M,,,,,20000000,2019,Mobile Courant,https://mediabiasfactcheck.com/mobile-courant/,,200,https://mobilecourant.com/,en,,,1
modernalternativemama.com,CP,M,,,,,851872,,Modern Alternative Mama,https://mediabiasfactcheck.com/modern-alternative-mama/,,200,https://modernalternativemama.com/,en,,,1
moonbattery.com,FN,L,,,,,317014,2004,MoonBattery,https://mediabiasfactcheck.com/moonbattery/,,200,https://moonbattery.com/,en,,1,1
morning-herald.com,,,,1,,,20000000,2017,Morning Herald,,,200,http://www.morning-herald.com/,zh,,,1
msmlies.com,FN,M,,,,,20000000,2017,MSMLies.com,https://mediabiasfactcheck.com/msmlies-com/,,200,https://www.msmlies.com/,en,1,,1
myrightamerica.com,FN,L,,,,,10467000,2016,My Right American,https://mediabiasfactcheck.com/my-right-american/,,200,https://myrightamerica.com/,en,,1,1
nachrichten365.com,,,1,,,,8272370,2016,Erfinde deine eigenen Witz,,,200,http://www.nachrichten365.com/,de,,,1
natall.com,FN,VL,,,,,2928699,1995,National Alliance,https://mediabiasfactcheck.com/national-alliance/,https://en.wikipedia.org/wiki/National_Alliance_(United_States),200,https://natall.com/,en,1,1,1
nation.com.pk,RC,H,,,some-fake,,27655,,The Nation Pakistan,https://mediabiasfactcheck.com/the-nation-pakistan/,,200,https://nation.com.pk/,en,,,2
nationaleconomicseditorial.com,FN,L,,,,,1649565,2016,National Economics Editorial,https://mediabiasfactcheck.com/national-economics-editorial/,,200,https://nationaleconomicseditorial.com/,en,,1,1
nationalenquirer.com,FN,L,,,,,55172,1996,National Enquirer,https://mediabiasfactcheck.com/national-enquirer/,https://en.wikipedia.org/wiki/National_Enquirer,200,https://www.nationalenquirer.com/,en,,1,1
nationalfile.com,CP,L,,,,,51619,2019,National File,https://mediabiasfactcheck.com/national-file/,,200,https://nationalfile.com/,en,,1,1
nationalpolicy.institute,FN,L,,,,,20000000,,National Policy Institute,https://mediabiasfactcheck.com/national-policy-institute/,https://en.wikipedia.org/wiki/National_Policy_Institute,200,https://nationalpolicy.institute/,en,,1,1
nationalreport.net,S,,1,,parody,1,1253919,2019,National Report,https://mediabiasfactcheck.com/national-report/,https://en.wikipedia.org/wiki/National_Report,200,http://nationalreport.net/,en,,,3
nationalrighttolifenews.org,FN,L,,,,,1014698,,NRL News Today,https://mediabiasfactcheck.com/nrl-news-today/,,200,https://www.nationalrighttolifenews.org/,en,,1,1
nationalsecurity.news,CP,VL,,,,,8581318,2015,NationalSecurity.News,https://mediabiasfactcheck.com/nationalsecurity-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://nationalsecurity.news/,en,,1,1
nationalvanguard.org,FN,VL,,,,,138165,2003,National Vanguard,https://mediabiasfactcheck.com/national-vanguard/,https://en.wikipedia.org/wiki/National_Vanguard_(American_organization),200,https://nationalvanguard.org/,en,,1,1
naturalcures.com,CP,M,,,,,1114625,2003,Natural Cures,https://mediabiasfactcheck.com/natural-cures/,,200,https://naturalcures.com/,en,,,1
naturalhealth365.com,CP,M,,,,,74953,,Natural Health 365,https://mediabiasfactcheck.com/natural-health-365/,,200,https://www.naturalhealth365.com/,en,,,1
naturallysavvy.com,CP,M,,,,,219102,2007,Naturally Savvy,https://mediabiasfactcheck.com/naturally-savvy/,,200,https://naturallysavvy.com/,en,,,1
naturalmedicine.news,CP,VL,,,,,3935491,2015,NaturalMedicine.News,https://mediabiasfactcheck.com/naturalmedicine-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://naturalmedicine.news/,en,,1,1
naturalnews.com,CP,VL,,,,1,18138,,Natural News,https://mediabiasfactcheck.com/natural-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://naturalnews.com/,en,,1,2
naturalnewsblogs.com,CP,VL,,,,,289298,2017,NaturalNewsBlogs,https://mediabiasfactcheck.com/naturalnewsblogs/,https://en.wikipedia.org/wiki/Natural_News,200,https://naturalnewsblogs.com/,en,1,1,1
naturalnewsradio.com,CP,VL,,,,,3023044,2008,Natural News Radio,https://mediabiasfactcheck.com/natural-news-radio/,https://en.wikipedia.org/wiki/Natural_News,200,https://naturalnewsradio.com/,en,,1,1
naturalpedia.com,CP,VL,,,,,1054871,,NaturalPedia.com,https://mediabiasfactcheck.com/naturalpedia-com/,https://en.wikipedia.org/wiki/Natural_News,200,https://naturalpedia.com/,en,,1,1
naturalsociety.com,CP,M,,,,,298426,,Natural Society,https://mediabiasfactcheck.com/natural-society/,,200,https://naturalsociety.com/,en,,,1
navarroreport.com,FN,L,,,,,290190,2020,The Navarro Report,https://mediabiasfactcheck.com/navarro-report/,https://en.wikipedia.org/wiki/Peter_Navarro,200,https://navarroreport.com/,en,,1,1
nealabamanews.com,FN,M,,,,,20000000,2019,NE Alabama Courant,https://mediabiasfactcheck.com/ne-alabama-news/,,200,https://nealabamanews.com/,en,,,1
needtoknow.news,CP,L,,,,,145567,,Need to Know,https://mediabiasfactcheck.com/need-to-know/,,200,https://needtoknow.news/,en,,1,1
neonnettle.com,CP,L,1,1,fake-news,1,66999,2013,Neon Nettle,https://mediabiasfactcheck.com/neon-nettle/,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://neonnettle.com/,en,,1,5
net-infosnews.com,,,1,,,,4425604,2016,"Raconte l'actualité du jour,",,,200,http://www.net-infosnews.com/,fr,1,,1
newamericannews.com,CP,M,,,,,13193223,2016,New American News,https://mediabiasfactcheck.com/new-american-news/,,200,https://newamericannews.com/,en,,,1
newnation.org,FN,VL,,,,,1929909,1998,New Nation News,https://mediabiasfactcheck.com/new-nation-news/,,200,http://newnation.org/,en,,1,1
news4ktla.com,,,1,,imposter,,3885663,2016,News4KTLA,,,200,https://news4ktla.com/,en,,,2
newsammo.com,FN,M,,,,,191309,2018,NewsAmmo,https://mediabiasfactcheck.com/newsammo/,,200,https://newsammo.com/,en,,,1
newsbiscuit.com,S,,1,,,,572926,2006,News biscuit,https://mediabiasfactcheck.com/news-biscuit/,https://en.wikipedia.org/wiki/NewsBiscuit,200,http://www.newsbiscuit.com/,en,1,,1
newsblaze.com,FN,M,,,,,237782,2003,News Blaze,https://mediabiasfactcheck.com/news-blaze/,https://en.wikipedia.org/wiki/Blaze_Media,200,https://newsblaze.com/,en,,,1
newsbreak.com,FN,M,,,,,2539,1997,News Break,https://mediabiasfactcheck.com/news-break/,,200,https://www.newsbreak.com/,en,1,,1
newsbud.com,CP,M,,,,,593604,2004,Newsbud,https://mediabiasfactcheck.com/newsbud/,https://en.wikipedia.org/wiki/Sibel_Edmonds,200,https://www.newsbud.com/,en,,,1
newsexaminer.net,,,1,,fake-news,1,2892385,2014,NewsExaminer.net,,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://newsexaminer.net/,en,,,3
newsfeedhunter.com,FN,L,1,1,fake-news,,20000000,2018,News Feed Hunter,https://mediabiasfactcheck.com/news-feed-hunter/,,200,https://newsfeedhunter.com/,en,,1,4
newsheist.com,FN,L,,,,,6804930,2014,News Heist,https://mediabiasfactcheck.com/news-heist/,,200,https://newsheist.com/,en,,1,1
newsinsideout.com,CP,L,,,,,1684680,2014,News Inside Out,https://mediabiasfactcheck.com/newsinsideout-com/,,200,https://newsinsideout.com/,en,,1,1
newsjustforyou1.blogspot.com,,,,,fake-news,,2599057,2000,News Just For You,,,200,https://newsjustforyou1.blogspot.com/,en,,,1
newslo.com,,,1,,parody,,8303904,2013,NewsLo,,,200,https://newslo.com/,en,,,2
newsmax.com,FN,M,,,,,7923,1998,Newsmax,https://mediabiasfactcheck.com/newsmax/,,200,https://www.newsmax.com/,en,,,1
newspunch.com,FN,VL,1,1,,1,158612,2004,News Punch,https://mediabiasfactcheck.com/news-punch/,https://en.wikipedia.org/wiki/NewsPunch,200,https://newspunch.com/,en,,1,4
newspushed.com,FN,L,,,,,362232,2020,News Pushed,https://mediabiasfactcheck.com/news-pushed/,,200,https://newspushed.com/,en,,1,1
newstarget.com,CP,L,,,,,143501,1996,News Target,https://mediabiasfactcheck.com/news-target/,https://en.wikipedia.org/wiki/Natural_News,200,https://newstarget.com/,en,,1,1
newswars.com,FN,L,,,,,63937,2009,NewsWars,https://mediabiasfactcheck.com/newswars/,,200,https://www.newswars.com/,en,,1,1
newswithviews.com,FN,L,,,,,196438,2001,News with Views,https://mediabiasfactcheck.com/news-with-views/,,406,https://newswithviews.com/,en,,1,1
newzmagazine.com,,,,,fake-news,,1216466,2016,Newz Magazine,,,403,https://newzmagazine.com/,en,,,1
nextnewsnetwork.com,FN,M,,,,1,932987,2012,Next News Network,https://mediabiasfactcheck.com/next-news-network/,,200,https://nextnewsnetwork.com/,en,,,2
nordicmonitor.com,FN,M,,,,,346658,2018,Nordic Monitor,https://mediabiasfactcheck.com/nordic-monitor/,https://en.wikipedia.org/wiki/Abdullah_Bozkurt,200,https://www.nordicmonitor.com/,en,,,1
northbirminghamtimes.com,FN,M,,,,,20000000,2019,North Birmingham Times,https://mediabiasfactcheck.com/north-birmingham-times/,,200,https://northbirminghamtimes.com/,en,,,1
notallowedto.com,FN,L,1,,fake-news,,978627,2014,Not Allowed to,https://mediabiasfactcheck.com/not-allowed-to/,,200,https://notallowedto.com/,en,,1,3
noticias-frescas.com,,,1,,,,597404,2016,"Crear una broma, una noticia",,,200,http://www.noticias-frescas.com/,es,1,,1
notizzia.com,,,1,,,,12131440,2016,Crea La Tua Barzelletta Rapidamente!,,,200,http://www.notizzia.com/,fr,1,,1
notrickszone.com,CP,L,,,,,521247,2010,NoTricksZone,https://mediabiasfactcheck.com/notrickszone/,,200,https://notrickszone.com/,en,,1,1
now8news.com,FN,VL,1,,imposter,1,1741848,2015,Now8News,https://mediabiasfactcheck.com/now8news/,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://now8news.com/,en,,1,4
nowtheendbegins.com,CP,L,,,,,70636,2015,Now The End Begins,https://mediabiasfactcheck.com/now-the-end-begins/,,200,https://www.nowtheendbegins.com/,en,,1,1
npr.news,CP,VL,,,,,5528157,2015,NPR News,https://mediabiasfactcheck.com/npr-news-natural-news/,,200,https://npr.news/,en,,1,1
nrlc.org,FN,L,,,,,1688241,,National Right to Life Committee,https://mediabiasfactcheck.com/national-right-to-life-committee-nrlc/,https://en.wikipedia.org/wiki/National_Right_to_Life_Committee,200,https://www.nrlc.org/,en,,1,1
nutrientreference.com,CP,VL,,,,,20000000,2006,NutrientReference.com,https://mediabiasfactcheck.com/nutrientreference-com/,,200,https://nutrientreference.com/,en,,1,1
nutritionfacts.org,CP,M,,,,,26133,,Nutritionfacts.org,https://mediabiasfactcheck.com/nutritionfacts-org/,https://en.wikipedia.org/wiki/Michael_Greger,200,https://nutritionfacts.org/,en,,,1
nvic.org,CP,L,,,,,169286,2003,National Vaccine Information Institute,https://mediabiasfactcheck.com/national-vaccine-information-center-nvic/,https://en.wikipedia.org/wiki/National_Vaccine_Information_Center,200,https://www.nvic.org/,en,,1,1
oann.com,FN,L,,,,,44743,2004,One America News Network,https://mediabiasfactcheck.com/one-america-news-network/,https://en.wikipedia.org/wiki/One_America_News_Network,200,https://www.oann.com/,en,,1,1
oathkeepers.org,FN,L,,,,,285785,,Oath Keepers,https://mediabiasfactcheck.com/oath-keepers/,https://en.wikipedia.org/wiki/Oath_Keepers,200,https://oathkeepers.org/,en,,1,1
occupydemocrats.com,FN,L,,,,,1078213,2012,Occupy Democrats,https://mediabiasfactcheck.com/occupy-democrats/,https://en.wikipedia.org/wiki/Occupy_Democrats,200,https://occupydemocrats.com/,en,,1,1
odishatv.in,,,,,,1,55173,2008,Odisha Latest News Today,,https://en.wikipedia.org/wiki/List_of_fake_news_websites,200,https://odishatv.in/,en,,,1
off-guardian.org,CP,M,,,,,114892,2015,OffGuardian,https://mediabiasfactcheck.com/offguardian/,,0,https://off-guardian.org/,en,,,1
onepoliticalplaza.com,,,,,fake-news,,1030961,2012,One Political Plaza,,,200,https://www.onepoliticalplaza.com/,en,1,,1
oreillypost.com,,,1,,,,20000000,2017,Oreilly Post,,,200,https://oreillypost.com/,en,2,,1
organicconsumers.org,CP,L,,,,,159175,1998,Organic Consumers Association,https://mediabiasfactcheck.com/organic-consumers-association/,https://en.wikipedia.org/wiki/Organic_Consumers_Association,200,https://www.organicconsumers.org/,en,,1,1
organicfacts.net,CP,M,,,,,130435,2019,Organic Facts,https://mediabiasfactcheck.com/organic-facts/,,200,https://www.organicfacts.net/,en,,,1
other98.com,FN,L,,,,,1203733,2010,The Other 98%,https://mediabiasfactcheck.com/the-other-98/,,200,https://other98.com/,en,,1,1
outragedpatriot.com,FN,L,,,,,225821,2019,Outraged Patriot,https://mediabiasfactcheck.com/outraged-patriot/,,200,https://outragedpatriot.com/,en,,1,1
overpassesforamerica.com,FN,L,,,,,7167184,2013,Overpasses for America,https://mediabiasfactcheck.com/overpasses-for-america/,,200,https://www.overpassesforamerica.com/,en,,1,1
oye.news,CP,L,,,,,1793791,,Oye.news,https://mediabiasfactcheck.com/oye-news/,,200,https://oye.news/,en,,1,1
pacificpundit.com,FN,L,,,,,718857,2012,Pacific Pundit,https://mediabiasfactcheck.com/pacific-pundit/,,200,https://www.pacificpundit.com/,en,,1,1
pakalertpress.com,CP,L,,,,,5023384,2009,Pak Alert Press,https://mediabiasfactcheck.com/pak-alert-press/,,200,https://www.pakalertpress.com/,en,,1,1
pandemic.news,CP,VL,,,,,227086,2018,Pandemic News,https://mediabiasfactcheck.com/pandemic-news/,https://en.wikipedia.org/wiki/Natural_News,200,https://pandemic.news/,en,,1,1
pantsonfirenews.com,FN,L,,,,,344493,2019,Pants on Fire News,https://mediabiasfactcheck.com/pants-on-fire-news/,,200,https://pantsonfirenews.com/,en,,1,1
parler.com,FN,L,,,,,816,1998,Parler,https://mediabiasfactcheck.com/parler/,https://en.wikipedia.org/wiki/Parler,200,https://parler.com/,en,1,1,1
patribotics.blog,FN,L,,,,,402918,,Patribotics Blog,https://mediabiasfactcheck.com/patribotics-blog/,https://en.wikipedia.org/wiki/Patribotics,200,https://patribotics.blog/,en,,1,1
patriotcrier.com,,,,,fake-news,,3794223,2015,Patriot Crier,,,200,https://patriotcrier.com/,en,,,1
patriotfires.com,FN,L,,,,,18546520,2016,Patriot Fires,https://mediabiasfactcheck.com/patriot-fires/,,200,https://www.patriotfires.com/,en,,1,1
patrioticviralnews.com,FN,L,,,,,382673,2016,Patriotic Viral News,https://mediabiasfactcheck.com/patriotic-viral-news/,,200,https://www.patrioticviralnews.com/,en,,1,1
patriotjournal.org,FN,M,,,,,130225,2016,Patriot Journal,https://mediabiasfactcheck.com/patriot-journal/,,200,https://patriotjournal.org/,en,,,1
patriots4truth.org,CP,VL,,,,,1774180,2017,Patriots For Truth,https://mediabiasfactcheck.com/patriots-for-truth/,,200,https://patriots4truth.org/,en,,1,1
pcmustdie.com,FN,L,,,,,1586293,2019,PC Must Die News,https://mediabiasfactcheck.com/pc-must-die-news/,,200,https://pcmustdie.com/,en,,1,1
pdmj.org,CP,VL,,,,,668616,2015,Primary Doctor Medical Journal,https://mediabiasfactcheck.com/primary-doctor-medical-journal/,,200,https://pdmj.org/,en,,1,1
perezhilton.com,FN,M,,,,,10051,2005,Perez Hilton,https://mediabiasfactcheck.com/perez-hilton/,https://en.wikipedia.org/wiki/Perez_Hilton,200,https://perezhilton.com/,en,,,1
personalliberty.com,FN,L,,,,,785189,,Personal Liberty,https://mediabiasfactcheck.com/personal-liberty/,,200,https://personalliberty.com/,en,,1,1
peta.org,CP,M,,,,,19834,1995,PETA,https://mediabiasfactcheck.com/peta-people-for-the-ethical-treatment-of-animals/,https://en.wikipedia.org/wiki/People_for_the_Ethical_Treatment_of_Animals,200,https://www.peta.org/,en,,,1
pjmedia.com,FN,M,,,,,9988,1999,PJ Media,https://mediabiasfactcheck.com/pj-media/,https://en.wikipedia.org/wiki/PJ_Media,200,https://pjmedia.com/,en,,,1
politicsonline.net,FN,L,,,,,4352561,2019,PoliticsOnline.net,https://mediabiasfactcheck.com/free-speech-time/,,200,http://www.politicsonline.net/,en,,1,1
politifact.news,FN,L,,,,,16319992,,Poltifact News,https://mediabiasfactcheck.com/politifact-news/,,200,https://politifact.news/,en,,1,1
pollution.news,CP,VL,,,,,1392194,,Pollution News,https://mediabiasfactcheck.com/pollution-news/,,,http://pollution.news/,en,,1,1
pop.org,FN,L,,,,,622251,1996,Population Research Institute,https://mediabiasfactcheck.com/population-research-institute/,https://en.wikipedia.org/wiki/Population_Research_Institute,200,https://www.pop.org/,en,,1,1
populartechnology.net,CP,M,,,,,1915244,2005,Popular Technology,https://mediabiasfactcheck.com/popular-technology/,,200,http://www.populartechnology.net/,en,,,1
populist.press,FN,L,,,,,20077,,Populist Press,https://mediabiasfactcheck.com/populist-press/,,200,https://populist.press/,en,,1,1
postcard.news,,,,,some-fake,,101999,,Post Card News,,,200,https://postcard.news/,en,,,1
postillon.com,,,,1,,,8934043,1997,The Postillion,,,302,https://postillon.com/,de,,,1
powderedwigsociety.com,FN,L,,,,,1281466,2013,Powdered Wig Society,https://mediabiasfactcheck.com/powdered-wig-society/,,200,https://powderedwigsociety.com/,en,,1,1
prageru.com,FN,L,,,,,70515,,PragerU,https://mediabiasfactcheck.com/prageru/,https://en.wikipedia.org/wiki/PragerU,200,https://www.prageru.com/,en,,1,1
pravdareport.com,FN,VL,,,,,95427,2015,Pravda Report,https://mediabiasfactcheck.com/pravda-report/,https://en.wikipedia.org/wiki/Pravda,200,https://www.pravdareport.com/,en,,1,1
prepareforchange.net,CP,L,,,,,150007,2013,Prepare for Change,https://mediabiasfactcheck.com/prepare-for-change/,,200,https://prepareforchange.net/,en,1,1,1
pressfortruth.ca,CP,M,,,,,1129244,2007,Press for Truth,https://mediabiasfactcheck.com/press-for-truth/,,200,https://pressfortruth.ca/,en,,,1
presstv.com,FN,L,,,,,9605,2002,Press TV,https://mediabiasfactcheck.com/press-tv/,https://en.wikipedia.org/wiki/Press_TV,200,https://www.presstv.com/,en,,1,1
pressunion.org,,,1,,,,7477660,2016,Press Union,,,200,https://pressunion.org/,en,,,1
prevention.com,CP,M,,,,,14952,1996,Prevention Magazine,https://mediabiasfactcheck.com/prevention-magazine/,,200,https://www.prevention.com/,en,,,1
principia-scientific.org,CP,L,,,,,445805,,Principia Scientific International,https://mediabiasfactcheck.com/principia-scientific-international/,,200,https://principia-scientific.org/,en,,1,1
prisonplanet.com,CP,VL,,,,,62113,2001,Prison Planet,https://mediabiasfactcheck.com/prison-planet/,https://en.wikipedia.org/wiki/Alex_Jones,200,https://www.prisonplanet.com/,en,,1,1
prntly.com,FN,L,,,fake-news,1,623406,2014,Prntly,https://mediabiasfactcheck.com/prntly/,https://en.wikipedia.org/wiki/Prntly,200,https://prntly.com/,en,,1,3
profam.org,FN,L,,,,,8988247,1997,International Organization for the Family (IOF),https://mediabiasfactcheck.com/international-organization-for-the-family-iof/,,200,https://profam.org/,en,,1,1
progressivestoday.com,FN,L,,,,,20000000,,Progressives Today,https://mediabiasfactcheck.com/progressives-today/,,200,https://progressivestoday.com/,en,,1,1
projectveritas.com,FN,M,,,,,331982,2008,Project Veritas,https://mediabiasfactcheck.com/project-veritas/,,200,https://www.projectveritas.com/,en,,,1
prophecynewswatch.com,CP,L,,,,,236817,2002,Prophecy News Watch,https://mediabiasfactcheck.com/prophecy-news-watch/,,302,http://prophecynewswatch.com/,en,,1,1
prophecytoday.com,CP,L,,,,,1021648,1998,Prophecy Today,https://mediabiasfactcheck.com/prophecy-today/,,200,http://prophecytoday.com/,en,,1,1
propornot.com,CP,M,,,,,2048899,2016,Prop or Not,https://mediabiasfactcheck.com/prop-or-not/,https://en.wikipedia.org/wiki/PropOrNot,200,http://www.propornot.com//p/home.html,en,,,1
protothema.gr,FN,M,,,,,1301,,Proto Thema,https://mediabiasfactcheck.com/proto-thema/,https://en.wikipedia.org/wiki/Proto_Thema,200,https://www.protothema.gr/,el,,,1
protrumpnews.com,FN,L,,,,,218607,2019,Pro Trump News,https://mediabiasfactcheck.com/pro-trump-news/,,200,https://protrumpnews.com/,en,,1,1
qanon.pub,CP,VL,,,,,44694,,QAnon.pub,https://mediabiasfactcheck.com/qanon-pub/,,200,https://qanon.pub/,en,,1,1
quillette.com,FN,M,,,,,26446,2015,Quillette,https://mediabiasfactcheck.com/quillette/,https://en.wikipedia.org/wiki/Quillette,200,https://quillette.com/,en,,,1
randpaul.news,CP,VL,,,,,20000000,,RandPaul.News,https://mediabiasfactcheck.com/randpaul-news/,,200,https://randpaul.news/,en,,1,1
rapturenewsnetwork.com,CP,L,,,,,4761272,2016,Rapture News Network,https://mediabiasfactcheck.com/rapture-news-network/,,200,https://www.rapturenewsnetwork.com/,en,,1,1
rawconservativeopinions.com,FN,M,,,,,106672,2016,Raw Conservative Opinions,https://mediabiasfactcheck.com/raw-conservative-opinions/,,200,https://rawconservativeopinions.com/,en,,,1
realclimatescience.com,CP,L,,,,,299724,2015,Real Climate Science,https://mediabiasfactcheck.com/real-climate-science/,,200,https://realclimatescience.com/,en,,1,1
realfarmacy.com,CP,L,,,,,85569,2013,RealFarmacy,https://mediabiasfactcheck.com/realfarmacy/,,200,https://realfarmacy.com/,en,,1,1
realjewnews.com,CP,L,,,,,432297,2007,Real Jew News,https://mediabiasfactcheck.com/real-jew-news/,,200,https://realjewnews.com/,en,,1,1
realnews24.com,CP,L,,,,,2902001,,Real News 24,https://mediabiasfactcheck.com/real-news-24/,,200,http://www.realnews24.com/,en,,1,1
realnewsrightnow.com,S,,1,1,parody,,1351510,2015,Real News Right Now,https://mediabiasfactcheck.com/real-news-right-now/,,406,http://realnewsrightnow.com/,en,,,3
realrawnews.com,FN,VL,,,,,151997,2016,Real Raw News,https://mediabiasfactcheck.com/real-raw-news/,,200,https://realrawnews.com/,en,,1,1
rearfront.com,,,,,fake-news,,67808,2017,RearFront,,,200,https://www.rearfront.com/,en,,,1
redbluedivide.com,FN,M,,,,,4013083,2016,Red Blue Divide,https://mediabiasfactcheck.com/red-blue-divide/,,200,https://redbluedivide.com/,en,,,1
redice.tv,FN,L,,,,,172575,2014,Red Ice TV,https://mediabiasfactcheck.com/red-ice-tv/,https://en.wikipedia.org/wiki/Red_Ice,200,https://redice.tv/,en,,1,1
redorbit.com,FN,M,,,,,152645,1999,Red Orbit,https://mediabiasfactcheck.com/redorbit/,,200,https://www.redorbit.com/,en,,,1
redoubtnews.com,CP,M,,,,,1890064,2016,Redoubt News,https://mediabiasfactcheck.com/redoubt-news/,,200,https://redoubtnews.com/,en,,,1
redstate.com,FN,M,,,,,26717,2003,RedState,https://mediabiasfactcheck.com/red-state/,,200,https://www.redstate.com/,en,,,1
redstatewatcher.com,FN,L,,,,,87773,2015,Red State Watcher,https://mediabiasfactcheck.com/red-state-watcher/,,200,http://redstatewatcher.com/,en,,1,1
redwhiteandright.com,FN,L,,,,,8531849,2016,"Red, White and Right",https://mediabiasfactcheck.com/red-white-and-right/,,200,https://redwhiteandright.com/,en,,1,1
remnantnewspaper.com,FN,L,,,,,369830,2014,The Remnant Newspaper,https://mediabiasfactcheck.com/the-remnant-magazine/,https://en.wikipedia.org/wiki/The_Remnant_(newspaper),200,https://remnantnewspaper.com/web/index.php,en,,1,1
renewamerica.com,FN,L,,,,,493605,,Renew America,https://mediabiasfactcheck.com/renew-america/,https://en.wikipedia.org/wiki/Alan_Keyes,200,http://www.renewamerica.com/,en,,1,1
rense.com,CP,VL,,,,,40996,1999,Rense,https://mediabiasfactcheck.com/rense/,https://en.wikipedia.org/wiki/Jeff_Rense,200,https://rense.com/,en,,1,1
researchantisemitism.ca,FN,L,,,,,20000000,2017,Center for Research of Radicalism and National Security,https://mediabiasfactcheck.com/centre-for-research-of-radicalism-and-national-security-crrns/,,200,http://researchantisemitism.ca/,en,,1,1
responsibletechnology.org,CP,M,,,,,386678,,Institute for Responsible Technology,https://mediabiasfactcheck.com/institute-for-responsible-technology/,,200,https://responsibletechnology.org/,en,,,1
returnofkings.com,FN,L,,,,,27269,2012,Return of Kings,https://mediabiasfactcheck.com/return-of-kings/,,200,https://www.returnofkings.com/,en,,1,1
returntonow.net,CP,L,,,,,73190,2019,Return to Now,https://mediabiasfactcheck.com/return-to-now/,,200,https://returntonow.net/,en,,1,1
